SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,LANDAREA_AVG,LIVINGAREA_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,LIVINGAREA_MODE,NONLIVINGAREA_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_11,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
102726,0,Cash loans,F,N,Y,1,78930.0,225000.0,10489.5,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.016612,-10086,-3290,-2536.0,-657,1,1,0,0,Laborers,3.0,2,2,THURSDAY,9,0,0,0,0,0,0,Industry: type 3,,0.191035364356409,0.6479768603302221,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
300886,0,Cash loans,F,N,Y,0,85500.0,254700.0,26226.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.020246,-19991,-11094,-10250.0,-3503,0,1,0,0,Managers,2.0,3,3,SUNDAY,11,0,0,0,0,0,0,Industry: type 3,,0.4189547067807917,,0.1768,0.0,0.9846,0.08,0.3103,0.25,0.086,0.1685,0.0702,0.1397,0.0,0.9831,0.1386,0.0,block of flats,0.1604,Panel,No,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
209061,0,Cash loans,F,N,Y,0,225000.0,572076.0,38236.5,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.04622,-21470,365243,-6957.0,-4872,0,1,0,0,,1.0,1,1,WEDNESDAY,11,0,0,0,0,0,0,XNA,,0.7442327289518332,0.5937175866150576,0.0825,0.0798,0.9757,0.0,0.1379,0.1667,0.0731,0.0476,0.0,0.084,0.0828,0.9757,0.0496,0.0,block of flats,0.0552,Panel,No,0.0,0.0,0.0,-2169.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
257109,0,Cash loans,F,Y,N,1,180000.0,328405.5,21361.5,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.020713,-13525,-5090,-2064.0,-2695,0,1,0,0,Laborers,2.0,3,2,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.5128106773677678,0.3378376202520429,0.8528284668510541,0.1381,0.0589,0.9866,0.16,0.1379,0.3333,0.1172,0.1474,0.0466,0.1408,0.0611,0.9866,0.1535,0.0493,block of flats,0.126,"Stone, brick",No,0.0,0.0,0.0,-1611.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
288758,0,Cash loans,F,N,Y,0,90000.0,270000.0,13914.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,-22178,365243,-12231.0,-4657,0,1,0,0,,2.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,XNA,,0.716207765596905,0.1974745115685422,0.0186,0.0425,0.9806,0.0,0.1034,0.0417,0.0221,0.0175,0.0019,0.0189,0.0442,0.9806,0.0182,0.002,block of flats,0.0142,"Stone, brick",No,5.0,0.0,0.0,-468.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
304362,0,Revolving loans,F,N,Y,0,112500.0,180000.0,9000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.031329,-7792,-1033,-2543.0,-467,1,1,0,0,Core staff,1.0,2,2,THURSDAY,12,0,0,0,0,0,0,Bank,,0.6391534436592254,0.3016248916841194,0.0825,0.0894,0.9791,0.0,0.2069,0.1667,0.08,0.0776,0.0,0.084,0.0928,0.9791,0.0808,0.0,block of flats,0.0815,Panel,No,0.0,0.0,0.0,-919.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
387247,0,Cash loans,F,N,Y,0,144000.0,552555.0,17644.5,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-19378,365243,-12513.0,-2933,0,1,0,0,,2.0,2,2,SATURDAY,12,0,0,0,0,0,0,XNA,0.5296863010801319,0.7175835940114162,0.5316861425197883,0.0165,,0.9806,0.0,0.069,0.0417,,0.0133,0.0,0.0168,,0.9806,0.0139,0.0,block of flats,0.0114,"Stone, brick",No,6.0,0.0,0.0,-3122.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
308758,0,Cash loans,M,Y,N,0,292500.0,630000.0,40261.5,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-12758,-483,-6425.0,-4963,1,1,1,0,Sales staff,2.0,1,1,TUESDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.1530615627103398,0.742258896600639,0.6940926425266661,0.1856,0.0,0.9821,0.2,0.1724,0.3333,0.0236,0.1914,0.0012,0.1891,0.0,0.9821,0.1994,0.0013,block of flats,0.1711,Panel,No,0.0,0.0,0.0,-3070.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
223836,0,Cash loans,F,N,Y,0,135000.0,558841.5,23805.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.005084,-22830,365243,-12717.0,-4674,0,1,0,0,,2.0,2,2,MONDAY,16,0,0,0,0,0,0,XNA,,0.4092036274753397,,,0.1002,0.9801,,0.2069,0.1667,,0.085,,,0.104,0.9801,0.0886,,block of flats,0.0669,Panel,No,1.0,0.0,0.0,-1020.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,8.0
137155,0,Cash loans,F,Y,Y,0,40500.0,276277.5,11835.0,Children,Pensioner,Secondary / secondary special,Married,House / apartment,0.020246,-21006,365243,-6655.0,-665,0,1,0,0,,2.0,3,3,TUESDAY,7,0,0,0,0,0,0,XNA,,0.381393483951714,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-1887.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
193993,1,Cash loans,F,N,N,0,292500.0,1051294.5,27859.5,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.031329,-10531,-860,-3940.0,-2156,0,1,0,0,Sales staff,2.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Trade: type 7,,0.2651242425749029,0.1061556230153924,0.1216,0.1238,0.9791,0.0,0.2759,0.1667,0.1196,0.1039,0.0,0.1239,0.1285,0.9791,0.1082,0.0,block of flats,0.0915,Panel,No,0.0,0.0,0.0,-6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
180013,0,Cash loans,F,N,N,0,108000.0,1227901.5,52155.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0088659999999999,-12340,-111,-4813.0,-4386,0,1,0,0,Sales staff,2.0,2,2,SUNDAY,11,0,0,0,1,1,0,Trade: type 3,,0.4343699817406553,0.2392262794694045,0.0247,0.0,0.9861,0.0,0.1034,0.0833,0.0,0.0167,0.0,0.0252,0.0,0.9861,0.0174,0.0,block of flats,0.0214,Panel,No,2.0,0.0,0.0,-491.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
242965,0,Cash loans,F,Y,Y,0,135000.0,477000.0,46597.5,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.032561,-11378,-2942,-4529.0,-150,0,1,0,0,Core staff,1.0,1,1,TUESDAY,19,0,0,0,0,0,0,Security Ministries,,0.8059617160727983,,0.183,0.1147,0.9762,0.12,0.2241,0.25,0.0533,0.1422,0.0,0.146,0.1141,0.9762,0.1045,0.0,block of flats,0.1954,Panel,No,1.0,0.0,0.0,-2115.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,
161221,0,Cash loans,F,N,Y,1,135000.0,598486.5,21627.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.02461,-15533,-8717,-2509.0,-5072,0,1,0,0,Laborers,2.0,2,2,SATURDAY,10,0,0,0,0,0,0,Transport: type 4,,0.0738679474792814,0.6023863442690867,0.1072,0.0788,0.9796,0.0,0.1034,0.1667,0.0325,0.0546,0.033,0.0704,0.0757,0.9782,0.0465,0.0,block of flats,0.0507,"Stone, brick",No,4.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
171431,0,Cash loans,M,N,Y,1,225000.0,901813.5,48177.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.032561,-16189,-1261,-10047.0,-4063,0,1,0,0,Drivers,3.0,1,1,THURSDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.6823295470500789,,0.2467,0.1432,0.9762,0.0932,0.2297,0.2221,0.1695,0.1894,0.0188,0.1082,0.075,0.9762,0.0937,0.0185,block of flats,0.2652,Panel,No,12.0,0.0,0.0,-683.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
404332,0,Cash loans,M,N,Y,2,157500.0,697500.0,29682.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.031329,-10087,-1447,-9.0,-2737,0,1,0,0,,4.0,2,2,THURSDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.0849027785799251,0.633031641417419,0.0722,0.0688,0.9786,0.0,0.1379,0.1667,0.0,0.0678,0.0,0.0735,0.0714,0.9786,0.0707,0.0,block of flats,0.0598,Block,No,5.0,2.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
278376,0,Cash loans,F,N,Y,0,112500.0,189000.0,13572.0,Unaccompanied,Working,Incomplete higher,Civil marriage,House / apartment,0.020713,-10251,-2287,-287.0,-2924,1,1,1,0,Core staff,2.0,3,3,WEDNESDAY,11,0,0,0,0,1,1,School,0.0640575081717398,0.5151569397261223,0.7992967832109371,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-1739.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
132157,0,Cash loans,F,Y,N,0,135000.0,755190.0,36328.5,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.02461,-12649,-435,-6584.0,-5228,1,1,0,0,Accountants,2.0,2,2,SATURDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.4547887913408776,0.5424591624692978,0.5673792367572691,0.1485,0.1043,0.9796,0.16,0.1379,0.3333,,0.144,0.0336,0.1513,0.1082,0.9796,0.15,0.0356,block of flats,0.1206,"Stone, brick",No,0.0,0.0,0.0,-1533.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
265163,0,Cash loans,F,N,Y,0,135000.0,258768.0,13212.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.030755,-19212,-2927,-10723.0,-2394,0,1,0,1,,2.0,2,2,FRIDAY,12,0,0,0,0,1,1,Industry: type 5,,0.6851572418300498,0.3001077565791181,0.0495,0.0506,0.9757,0.0,0.1034,0.125,0.0447,0.0396,0.0,0.0504,0.0525,0.9757,0.0413,0.0,block of flats,0.0422,"Stone, brick",No,0.0,0.0,0.0,-1287.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
402445,0,Cash loans,F,N,N,1,112500.0,521280.0,19449.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.008068,-14403,-2111,-1141.0,-4390,0,1,0,0,Cooking staff,3.0,3,3,MONDAY,8,0,0,0,0,0,0,Business Entity Type 3,,0.3839247205327738,0.5190973382084597,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-1441.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
287745,0,Revolving loans,F,Y,Y,1,112500.0,292500.0,14625.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018029,-15447,365243,-5893.0,-4409,0,1,0,0,,3.0,3,3,THURSDAY,11,0,0,0,0,0,0,XNA,,0.6308517674017321,0.2225807646753351,0.1237,0.0965,0.9742,0.0,0.2069,0.1667,,0.0711,0.0,0.1261,0.1001,0.9742,0.0741,0.0,block of flats,0.0559,"Stone, brick",No,4.0,2.0,2.0,-155.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
245876,0,Cash loans,M,Y,N,0,193500.0,1575000.0,41548.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-21916,-1612,-9469.0,-1254,1,1,1,0,Laborers,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,Housing,,0.5644674846259945,0.7238369900414456,0.0082,0.0271,0.9866,0.0,0.0345,0.0417,0.0212,0.0053,0.0,0.0084,0.0282,0.9866,0.0055,0.0,block of flats,0.0069,Panel,No,4.0,0.0,0.0,-1496.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
115421,0,Cash loans,M,Y,Y,1,202500.0,679500.0,32688.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.031329,-13620,-912,-679.0,-4457,0,1,0,0,Drivers,2.0,2,2,MONDAY,8,0,0,0,0,0,0,Business Entity Type 1,0.2326778098387794,0.5761811198699562,0.511891801533151,0.1634,0.0268,0.9791,0.1,0.1552,0.25,0.1451,0.1505,0.0402,0.0735,0.0,0.9791,0.0697,0.0,block of flats,0.2016,"Stone, brick",No,2.0,1.0,1.0,-70.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
454646,0,Cash loans,M,N,N,0,157500.0,269550.0,21294.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.006233,-13329,-922,-5676.0,-2841,1,1,1,0,Laborers,2.0,2,2,FRIDAY,17,0,0,0,0,0,0,Business Entity Type 3,,0.4588800393185413,,0.0825,0.1104,0.9881,,0.2759,0.1667,0.0636,0.0895,0.0027,0.084,0.1146,0.9881,0.0932,0.0028,block of flats,0.08,Panel,No,0.0,0.0,0.0,-1057.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
425285,0,Cash loans,F,N,Y,0,112500.0,247500.0,12703.5,"Spouse, partner",Working,Higher education,Married,House / apartment,0.028663,-14225,-3170,-6209.0,-4696,0,1,1,0,Laborers,2.0,2,2,FRIDAY,8,0,0,0,0,0,0,Construction,0.6999309520347894,0.6313710480569467,0.2622489709189549,,0.0622,0.9752,0.0,0.1379,0.1667,0.0525,0.0503,0.0727,,0.0645,0.9752,0.0525,0.077,block of flats,0.0597,"Stone, brick",No,0.0,0.0,0.0,-2549.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0
427921,0,Cash loans,F,Y,Y,0,157500.0,814041.0,23800.5,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.002042,-19901,-1319,-8892.0,-3304,0,1,0,0,Sales staff,2.0,3,3,FRIDAY,13,0,0,0,0,0,0,Trade: type 7,,0.0737647902721572,0.5849900404894085,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-291.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0
419006,0,Cash loans,F,N,N,1,202500.0,276277.5,18594.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.006629,-19783,-1629,-4543.0,-3334,0,1,0,0,Core staff,3.0,2,2,THURSDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.6825996615401576,0.1500851762342935,0.0165,0.0,0.9806,0.0,0.069,0.0417,0.0,0.0184,0.0,0.0168,0.0,0.9801,0.0189,0.0,block of flats,0.0142,Wooden,No,0.0,0.0,0.0,-630.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
449198,1,Cash loans,F,N,Y,2,180000.0,170640.0,13612.5,Unaccompanied,State servant,Secondary / secondary special,Separated,Rented apartment,0.016612,-14980,-932,0.0,-453,0,1,0,0,Medicine staff,3.0,2,2,MONDAY,15,0,0,0,0,0,0,Other,,0.5878468543518713,0.3859146722745145,0.0598,0.063,0.9786,0.0,0.1379,0.1667,0.0944,0.0539,0.103,0.0609,0.0654,0.9786,0.0562,0.1091,block of flats,0.0802,"Stone, brick",No,8.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
396861,0,Cash loans,M,Y,N,1,184500.0,675000.0,32472.0,Family,State servant,Secondary / secondary special,Married,Office apartment,0.010032,-11038,-1216,-1149.0,-3359,0,1,0,0,Laborers,3.0,2,2,MONDAY,8,0,0,0,0,0,0,Medicine,0.3585172826150285,0.5325494178550566,0.5656079814115492,0.0309,0.0519,0.9727,0.0,0.1034,0.0833,0.0,0.0239,0.032,0.0315,0.0538,0.9727,0.0249,0.0338,block of flats,0.0278,"Stone, brick",No,2.0,0.0,0.0,-1002.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
202370,0,Revolving loans,F,N,N,2,94500.0,180000.0,9000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019689,-14227,-2796,-3955.0,-708,0,1,1,1,,4.0,2,2,TUESDAY,9,0,0,0,0,1,1,Industry: type 2,0.6025507803957626,0.6652212042394722,0.470456116119975,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,-2610.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
365592,0,Revolving loans,M,Y,Y,0,202500.0,180000.0,9000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.007114,-12918,-436,-4761.0,-4136,1,1,1,0,Drivers,2.0,2,2,THURSDAY,13,0,0,0,0,1,1,Transport: type 4,0.2234566525798509,0.2266793250289581,0.1008037063175332,,,0.9707,,,,,0.0065,,,,0.9707,0.0067,,block of flats,0.0056,,No,8.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
169152,0,Cash loans,F,Y,N,0,99000.0,315000.0,14004.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-17918,-5372,-5231.0,-1455,0,1,0,0,Managers,2.0,2,2,WEDNESDAY,17,0,0,0,0,0,0,Postal,0.5020823025541072,0.4700954306347973,0.0621030378372968,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-1344.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0
175826,0,Revolving loans,F,N,N,0,90000.0,247500.0,12375.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.002042,-18843,-2710,-9990.0,-2385,1,1,0,0,Medicine staff,2.0,3,3,WEDNESDAY,14,0,0,0,0,0,0,Medicine,,0.2908385066851533,0.5849900404894085,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
418538,0,Cash loans,F,N,N,0,112500.0,544491.0,16047.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,Municipal apartment,0.007114,-23008,365243,-11148.0,-4640,0,1,1,0,,1.0,2,2,TUESDAY,13,0,0,0,0,0,0,XNA,0.7469129234605356,0.6561573450083625,0.5691487713619409,0.0701,,0.9851,,,,,,,0.0599,,0.9851,,,,0.0568,,No,1.0,0.0,0.0,-981.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,6.0
337243,0,Cash loans,F,Y,Y,2,540000.0,760225.5,58963.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006629,-12917,-2376,-2933.0,-4737,0,1,0,0,Managers,4.0,2,2,THURSDAY,10,0,0,0,0,0,0,Industry: type 3,0.3771906774461786,0.6421940600402358,0.1206410299309233,0.0876,0.1107,0.9836,0.0,0.1207,0.1667,0.0664,0.0737,0.0148,0.084,0.1136,0.9831,0.0743,0.013,block of flats,0.0699,Panel,No,0.0,0.0,0.0,-1546.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
257877,0,Cash loans,M,Y,N,1,216000.0,1456587.0,52447.5,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.003069,-12386,-1180,-5009.0,-4472,0,1,0,0,Laborers,3.0,3,3,FRIDAY,15,0,0,0,0,1,1,Construction,0.1927118477147734,0.5531084952834124,0.1654074596555436,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,-471.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
419434,0,Cash loans,F,N,N,1,171000.0,667237.5,24097.5,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.04622,-16617,-1469,-285.0,-168,0,1,0,0,Sales staff,2.0,1,1,SATURDAY,15,1,0,1,1,0,1,Self-employed,0.6435568008974036,0.7101153325562791,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-757.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
402752,0,Cash loans,M,N,Y,0,157500.0,269550.0,12001.5,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.016612,-22201,365243,-6910.0,-5096,0,1,0,0,,2.0,2,2,FRIDAY,13,0,0,0,0,0,0,XNA,,0.5084692946783511,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
361445,0,Cash loans,F,N,Y,0,81000.0,137538.0,10993.5,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010147,-15071,-2483,-4401.0,-4415,1,1,1,0,Sales staff,2.0,2,2,TUESDAY,16,0,0,0,0,0,0,Self-employed,,0.6542306665015101,0.6023863442690867,,,0.9727,,,,,0.0054,,,,0.9727,0.0056,,,0.0043,,No,0.0,0.0,0.0,-690.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
450686,0,Cash loans,F,N,Y,0,247500.0,495000.0,23944.5,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392,-18699,365243,-10918.0,-2179,0,1,0,0,,2.0,2,2,SUNDAY,11,0,0,0,0,0,0,XNA,,0.7739360520106399,0.228883416700673,,,,,,,,,,,,,,,,,,,11.0,0.0,0.0,-904.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,14.0,0.0,1.0
243344,0,Cash loans,F,N,Y,0,67500.0,225000.0,10039.5,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.018209,-19982,-10841,-9973.0,-3363,0,1,0,0,Laborers,2.0,3,3,SATURDAY,9,0,0,0,0,0,0,Electricity,,0.2715381278281757,0.8528284668510541,0.2247,0.1705,0.9866,0.24,0.2069,0.3333,0.126,0.2386,0.0,0.2289999999999999,0.1769,0.9866,0.2486,0.0,block of flats,0.2126,Panel,No,0.0,0.0,0.0,-364.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
271425,0,Cash loans,F,N,Y,0,90000.0,194076.0,11920.5,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.016612,-21850,365243,-9058.0,-5155,0,1,1,0,,1.0,2,2,MONDAY,11,0,0,0,0,0,0,XNA,,0.6006480288407193,0.5884877883422673,0.0041,0.0118,0.9881,0.0,,0.0417,0.0812,0.0052,0.0,0.0042,0.0122,0.9881,0.0054,0.0,block of flats,0.0065,"Stone, brick",No,0.0,0.0,0.0,-1821.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
354914,0,Cash loans,F,N,Y,0,225000.0,790830.0,45531.0,Unaccompanied,Pensioner,Higher education,Widow,House / apartment,0.0066709999999999,-22049,365243,-5251.0,-3935,0,1,0,1,,1.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,XNA,,0.7084288920404718,0.6594055320683344,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-61.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
339551,0,Cash loans,F,N,Y,0,40500.0,153000.0,5764.5,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.030755,-17818,365243,-9855.0,-1348,0,1,1,0,,1.0,2,2,MONDAY,9,0,0,0,0,0,0,XNA,,0.0916984551525434,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-566.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
